"URL"	"Keywords"	"Keyword Count"	"DateTime"	"Favorite Count"	"Retweet"	"Lang"	"LinkCount"	"Link1"	"Link2"	"Link3"	"Author"	"Text"	"Followers"	"Friends"	"Location"	"Timezone"	"UTC Offset"
"http://twitter.com/3138930767/status/720038781588385792"	""	"0"	"Tue Apr 12 23:59:57 +0000 2016"	"0"	"5313"	"en"	"0"	""	""	""	"Melissa18Emily"	"RT @FemaleTexts: if ur ever insecure about ur tum look how cute this lizard looks with its lil chubby tum. u look just as cute w/ urs https…"	"116"	"288"	""	""	""
"http://twitter.com/2719056033/status/720038789889044480"	""	"0"	"Tue Apr 12 23:59:59 +0000 2016"	"4"	"2"	"en"	"0"	""	""	""	"BBtberry"	"I was good on my own that's the way it was"	"465"	"324"	""	""	""
"http://twitter.com/371496532/status/720038787343101952"	""	"0"	"Tue Apr 12 23:59:59 +0000 2016"	"0"	"847"	"en"	"1"	"https://t.co/A8IBIhFR7b"	""	""	"cla_tro"	"RT @58dabeast: Only my Richmond folk will laugh at this😂😂😂😂😂 https://t.co/A8IBIhFR7b"	"909"	"876"	"804/757"	"Pacific Time (US & Canada)"	"-25200"
"http://twitter.com/14955674/status/720038787145940992"	""	"0"	"Tue Apr 12 23:59:59 +0000 2016"	"0"	"1"	"en"	"1"	"https://t.co/67bcJOweQm"	""	""	"Alside"	"RT @BrosAlum: @Alside @progressivefoam #charteroak #elite #contoured #foam #vinylsiding ask for @tedb75 https://t.co/67bcJOweQm"	"1047"	"514"	"NE, OH"	"Eastern Time (US & Canada)"	"-14400"
"http://twitter.com/29293875/status/720038789784211456"	""	"0"	"Tue Apr 12 23:59:59 +0000 2016"	"0"	"630"	"en"	"1"	"https://t.co/iFUVaaZdTz"	""	""	"__JazzyJas"	"RT @DillonJaden: That thang HEAVYYYYYY.  https://t.co/iFUVaaZdTz"	"3780"	"913"	"Southside Raleigh, NC"	"Eastern Time (US & Canada)"	"-14400"
"http://twitter.com/350535463/status/720038783991681024"	""	"0"	"Tue Apr 12 23:59:58 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"Ieshab00_"	"I can be mad at one point then laugh the next second"	"635"	"608"	"salone/ muslim"	"Quito"	"-18000"
"http://twitter.com/249876723/status/720038780837564416"	""	"0"	"Tue Apr 12 23:59:57 +0000 2016"	"3"	"11"	"en"	"0"	""	""	""	"Mrs_Rexxx"	"The best thing to do is come to a realization, accept shit for what it is &amp; move the fuck on with your life"	"2309"	"1361"	""	"Mountain Time (US & Canada)"	"-21600"
"http://twitter.com/3065011270/status/720038785128525825"	""	"0"	"Tue Apr 12 23:59:58 +0000 2016"	"0"	"43"	"en"	"2"	"https://t.co/s3ET0JzZhj"	"https://t.co/oeLC0…"	""	"1ltrsmashAA"	"RT @CMT: .@BlakeShelton delivered his first song to Christian radio. More on "Savior's Shadow" &gt; https://t.co/s3ET0JzZhj https://t.co/oeLC0…"	"6"	"399"	""	"International Date Line West"	"-39600"
"http://twitter.com/23731331/status/720038782574202881"	""	"0"	"Tue Apr 12 23:59:58 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"Coopa_Troopa316"	"I can't wait for the puck to drop tomorrow night."	"213"	"239"	""	"Eastern Time (US & Canada)"	"-14400"
"http://twitter.com/552426757/status/720038790446915584"	""	"0"	"Tue Apr 12 23:59:59 +0000 2016"	"0"	"2401"	"en"	"1"	"https://t.co/Am5YqS3M2Z"	""	""	"_MiaSantiago"	"RT @KardashianHumor: me 99% of the time https://t.co/Am5YqS3M2Z"	"791"	"410"	""	"Eastern Time (US & Canada)"	"-14400"
"http://twitter.com/1318923403/status/720038780074401792"	""	"0"	"Tue Apr 12 23:59:57 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"tianasavannah"	"want you to watch me while I whine"	"574"	"377"	""	"Eastern Time (US & Canada)"	"-14400"
"http://twitter.com/376084697/status/720038788702040064"	""	"0"	"Tue Apr 12 23:59:59 +0000 2016"	"3"	"1"	"en"	"0"	""	""	""	"_KateRoberts"	"Why am I awake at 1am absolutely howling over cheese and charlottes dog ??"	"798"	"585"	"Caerleon, Wales"	"Casablanca"	"3600"
"http://twitter.com/578125272/status/720038783404498944"	""	"0"	"Tue Apr 12 23:59:58 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/0IXZ7h1I4v"	""	""	"ssepti06"	"Hush Hush (feat. Taeyeon) [Live] by Girls' Generation — https://t.co/0IXZ7h1I4v"	"842"	"1106"	"Kpop fangirl"	"Jakarta"	"25200"
"http://twitter.com/61291566/status/720038788630781954"	""	"0"	"Tue Apr 12 23:59:59 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/IMlsyYnPre"	""	""	"Honey_l3"	"Where did u get it from?  https://t.co/IMlsyYnPre"	"197"	"396"	"ny"	"Quito"	"-18000"
"http://twitter.com/2252966948/status/720038788756443136"	""	"0"	"Tue Apr 12 23:59:59 +0000 2016"	"0"	"269"	"en"	"2"	"https://t.co/NPWHiKjMw5"	"https://t.co/bXjuOA4MWg"	""	"makoreenflavor"	"RT @kittlekrattle: Moments : an Iwaizumi x Oikawa fanzine is now up for preorder!  https://t.co/NPWHiKjMw5 https://t.co/bXjuOA4MWg"	"236"	"155"	"Desdemona, Uranus"	"Pacific Time (US & Canada)"	"-25200"
"http://twitter.com/713992463753420800/status/720038779407368192"	""	"0"	"Tue Apr 12 23:59:57 +0000 2016"	"1"	"1"	"en"	"1"	"https://t.co/nMJ0DYo2vd"	""	""	"Kaeee_Kaeee"	"Lmao I'm not trynna write this essay 😅🙃 https://t.co/nMJ0DYo2vd"	"147"	"207"	""	""	""
"http://twitter.com/3083067272/status/720038789754839041"	""	"0"	"Tue Apr 12 23:59:59 +0000 2016"	"0"	"1314"	"en"	"1"	"https://t.co/eOMoyto7li"	""	""	"j_money1502"	"RT @BasebaIIVines: It's hunting season https://t.co/eOMoyto7li"	"438"	"312"	""	""	""
"http://twitter.com/4888768042/status/720038779969519616"	""	"0"	"Tue Apr 12 23:59:57 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"realdkarr"	"@FoxNews @danielhalper @JohnKasich yeah once you've had your head up there that long it probably looks like you still have a shot. #youdont"	"29"	"135"	"Dallas, TX"	""	""
"http://twitter.com/714541685863276544/status/720038780758016001"	""	"0"	"Tue Apr 12 23:59:57 +0000 2016"	"0"	"0"	"en"	"2"	"https://t.co/HRiHNI5AGt"	"https://t.co/0RdUq54CQV"	""	"Roakwe__Soilca"	"Samsung galaxy tab s2 8.0 4G/WiFi O2 Network (Black) - Buy It Now! Only $255.0 https://t.co/HRiHNI5AGt https://t.co/0RdUq54CQV"	"47"	"0"	"New York, USA"	""	""
"http://twitter.com/603427861/status/720038783781965824"	""	"0"	"Tue Apr 12 23:59:58 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"aaaaliza_"	"I'm a daddy's girl"	"622"	"403"	"Seguin, TX"	"Eastern Time (US & Canada)"	"-14400"
"http://twitter.com/419188688/status/720038784105082881"	""	"0"	"Tue Apr 12 23:59:58 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"JamesBenEmery"	"Basically I suck at crafts and will probably throw a fit"	"406"	"554"	"Kernersville, NC"	"Eastern Time (US & Canada)"	"-14400"
"http://twitter.com/170820504/status/720038787611561984"	""	"0"	"Tue Apr 12 23:59:59 +0000 2016"	"1"	"0"	"en"	"0"	""	""	""	"R3P01012"	"@Alcoholikaust ill probably die first lol, this is the first dark souls i have played"	"758"	"324"	"England"	"London"	"3600"
"http://twitter.com/1897311078/status/720038781970227201"	""	"0"	"Tue Apr 12 23:59:57 +0000 2016"	"2"	"3"	"en"	"0"	""	""	""	"yemiscofield"	"Don't be so hard on yourself."	"458"	"249"	"Ireland. "	""	""
"http://twitter.com/4483154536/status/720038783719247872"	""	"0"	"Tue Apr 12 23:59:58 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"MerixGooden"	"I won't have affairs, I'm yours girl"	"412"	"749"	"Ruston, LA"	""	""
"http://twitter.com/628759084/status/720038787787530242"	""	"0"	"Tue Apr 12 23:59:59 +0000 2016"	"1"	"1"	"en"	"1"	"https://t.co/EIBgvn58dS"	""	""	"AnnaRoseShaver"	"@j_petrie68 cause you're just so much fun to talk to 😊🙈 https://t.co/EIBgvn58dS"	"1040"	"1886"	"Papillion, NE"	""	""
"http://twitter.com/492760100/status/720038783555616768"	""	"0"	"Tue Apr 12 23:59:58 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"njpre"	"@jacobeharrison @Alejo_0902 so let's say Grizz win, then go down... Next let's say mavs win, then go down again. Eventually u hit blank line"	"382"	"71"	"america, usa"	"Eastern Time (US & Canada)"	"-14400"
"http://twitter.com/1385768058/status/720038782880391169"	""	"0"	"Tue Apr 12 23:59:58 +0000 2016"	"0"	"639"	"en"	"1"	"https://t.co/bbhmHsQo7m"	""	""	"kaitdoughertyy"	"RT @femaIes: an accurate representation of my life https://t.co/bbhmHsQo7m"	"747"	"722"	"Grey Sloan Memorial Seattle WA"	"Atlantic Time (Canada)"	"-10800"
"http://twitter.com/741837362/status/720038779432615937"	""	"0"	"Tue Apr 12 23:59:57 +0000 2016"	"0"	"11"	"en"	"1"	"https://t.co/sfVjiVR8th"	""	""	"RaggoDashoe"	"RT @DelawareFB: Power through https://t.co/sfVjiVR8th"	"477"	"259"	""	""	""
"http://twitter.com/2576265646/status/720038787565228032"	""	"0"	"Tue Apr 12 23:59:59 +0000 2016"	"0"	"979"	"en"	"1"	"https://t.co/jJYNfRSx2K"	""	""	"hannahbriellee_"	"RT @yusufyuie: YO THE ACCURACY. It's really ones like this. Crazy as hell 😭😭😭😭 https://t.co/jJYNfRSx2K"	"897"	"857"	""	""	""
"http://twitter.com/1682500261/status/720038783446454280"	""	"0"	"Tue Apr 12 23:59:58 +0000 2016"	"0"	"18107"	"en"	"1"	"https://t.co/EtlznpwCuk"	""	""	"adidasftgold"	"RT @km_av_: yo wtf is my dog doing https://t.co/EtlznpwCuk"	"4206"	"136"	""	"Arizona"	"-25200"
"http://twitter.com/2790291015/status/720038788513202177"	""	"0"	"Tue Apr 12 23:59:59 +0000 2016"	"0"	"1609"	"en"	"1"	"https://t.co/3O5zf09ETm"	""	""	"Conway_GC"	"RT @FantasyMinds: The signs in 2 words https://t.co/3O5zf09ETm"	"492"	"427"	""	""	""
"http://twitter.com/98306336/status/720038783534505984"	""	"0"	"Tue Apr 12 23:59:58 +0000 2016"	"1"	"1"	"en"	"1"	"https://t.co/2WGYFhmWE2"	""	""	"DetroitPlaces"	"Twitter mentions for Comerica Park: https://t.co/2WGYFhmWE2 - RT @CAREERMEDIC Oakland University Hey, OU Alumni! The Tiger's. Comerica Pa..."	"2636"	"306"	"Detroit"	"Alaska"	"-28800"
"http://twitter.com/4768651035/status/720038783442243589"	""	"0"	"Tue Apr 12 23:59:58 +0000 2016"	"0"	"14"	"en"	"2"	"https://t.co/hGXzjrkVlt"	"https://t.co/94PQw8aM…"	""	"bigjimGG"	"RT @Beachbody: This slow cooker chicken recipe with spring veggies is totally worth the wait! https://t.co/hGXzjrkVlt https://t.co/94PQw8aM…"	"77"	"238"	""	"Eastern Time (US & Canada)"	"-14400"
"http://twitter.com/2325968562/status/720038781856976896"	""	"0"	"Tue Apr 12 23:59:57 +0000 2016"	"0"	"5"	"en"	"1"	"https://t.co/k4y61dFfFE"	""	""	"02130News"	"RT @MarkSmi98498283: @universalhub @ArnoldArboretum afternoon light on willow in Arb https://t.co/k4y61dFfFE"	"3205"	"2008"	"Jamaica Plain, Mass."	""	""
"http://twitter.com/177447091/status/720038787544399872"	""	"0"	"Tue Apr 12 23:59:59 +0000 2016"	"0"	"0"	"en"	"0"	""	""	""	"__Choc1"	"Hate wen I get in the car about to pull off &amp; forget my glasses😩"	"732"	"533"	""	"Quito"	"-18000"
"http://twitter.com/240162204/status/720038782691508224"	""	"0"	"Tue Apr 12 23:59:58 +0000 2016"	"0"	"6"	"en"	"2"	"https://t.co/ffTqGbKEH1"	"https://t.co/o0…"	""	"lilyruilin"	"RT @IndiaToday: New York rolls with ice creams that look like they came from Willy Wonka's factory! https://t.co/ffTqGbKEH1 https://t.co/o0…"	"392"	"264"	"Singapore"	"Singapore"	"28800"
"http://twitter.com/355449810/status/720038785212284928"	""	"0"	"Tue Apr 12 23:59:58 +0000 2016"	"0"	"13"	"en"	"1"	"https://t.co/veD28VNt3M"	""	""	"IFeelJaszyToday"	"RT @xoMissGL_: Yup, "How you get your hair like?", "Are you mixed?" "That's your real hair?" 😑🙄😒 https://t.co/veD28VNt3M"	"64"	"35"	"ReadyForNewBeginnings"	""	""
"http://twitter.com/3789351262/status/720038783358496768"	""	"0"	"Tue Apr 12 23:59:58 +0000 2016"	"0"	"712"	"en"	"1"	"https://t.co/5ZMYEofQrF"	""	""	"bifakelove"	"RT @NotesForGirlz: Kourtney Kardashian tho 😍 https://t.co/5ZMYEofQrF"	"394"	"481"	"Argentina"	""	""
"http://twitter.com/2249776236/status/720038786957115394"	""	"0"	"Tue Apr 12 23:59:59 +0000 2016"	"1"	"1"	"en"	"1"	"https://t.co/bY3GLgWQEk"	""	""	"GnomeGnuts"	"Beautiful #Dobermans Guarding #Fashion at #Macys https://t.co/bY3GLgWQEk"	"2593"	"2578"	"Arizona, USA"	"Arizona"	"-25200"
"http://twitter.com/281806577/status/720038788353761280"	""	"0"	"Tue Apr 12 23:59:59 +0000 2016"	"0"	"7572"	"en"	"1"	"https://t.co/Jf43DMdLIb"	""	""	"TheIvanGrogan"	"RT @NoSensePosts: When your teacher changes slides and you're not done copying it down https://t.co/Jf43DMdLIb"	"1008"	"400"	""	"Central Time (US & Canada)"	"-18000"
"http://twitter.com/2855171824/status/720038785812185088"	""	"0"	"Tue Apr 12 23:59:58 +0000 2016"	"0"	"147"	"en"	"1"	"https://t.co/EPQPYpthAy"	""	""	"cologne11sg"	"RT @ChartsSG: Social Media  Facebook: 60,320,934 Instagram: 74,433,765 Twitter: 41,527,656  Total: 176,276,355 https://t.co/EPQPYpthAy"	"284"	"145"	"colombia"	"Pacific Time (US & Canada)"	"-25200"
"http://twitter.com/855524700/status/720038783203307520"	""	"0"	"Tue Apr 12 23:59:58 +0000 2016"	"1"	"1"	"en"	"1"	"https://t.co/OEOUOgwMFA"	""	""	"carlu_fra"	"Added a new member to the family! via /r/beerporn https://t.co/OEOUOgwMFA #beer #craftbeer"	"1066"	"1463"	"Marche, Italia"	""	""
"http://twitter.com/4353889647/status/720038788894953472"	""	"0"	"Tue Apr 12 23:59:59 +0000 2016"	"0"	"19447"	"en"	"2"	"https://t.co/UqIMS6UYVD"	"https://t.co/xSh26mNauo"	""	"Camilly39258942"	"RT @Bkstg: New vid on Bkstg from @justinbieber: "Ping pong champ" https://t.co/UqIMS6UYVD https://t.co/xSh26mNauo"	"47"	"176"	"Brasil"	""	""
"http://twitter.com/386129306/status/720038779160039424"	""	"0"	"Tue Apr 12 23:59:57 +0000 2016"	"0"	"4874"	"en"	"1"	"https://t.co/bxQzMtkeB9"	""	""	"nichmitchell"	"RT @paulpogba: Met another creator @adidas yesterday, let's make some noise @Stormzy1 !! #BeTheDifference https://t.co/bxQzMtkeB9"	"1135"	"695"	"London"	"London"	"3600"
"http://twitter.com/76064527/status/720038780015484928"	""	"0"	"Tue Apr 12 23:59:57 +0000 2016"	"0"	"354"	"en"	"1"	"https://t.co/ZfxBlY9apK"	""	""	"PhillipLaird"	"RT @newprezz2012: Dude. Ted Cruz is gonna win CA. https://t.co/ZfxBlY9apK"	"6301"	"6275"	"USA"	"Eastern Time (US & Canada)"	"-14400"
"http://twitter.com/2384688806/status/720038787032571904"	""	"0"	"Tue Apr 12 23:59:59 +0000 2016"	"0"	"3"	"en"	"0"	""	""	""	"ZenoFamily"	"RT @susanbr42259458: @ThePeoplesCouch  Can we have #ThePeoplesCouch every Friday, year round 4 the REST of my life, pls?   @ZenoFamily @Sco…"	"13696"	"2309"	"North Hollywood, Los Angeles"	""	""
"http://twitter.com/35580079/status/720038782553104385"	""	"0"	"Tue Apr 12 23:59:58 +0000 2016"	"0"	"71"	"en"	"0"	""	""	""	"KatieeJoyy"	"RT @ISU_CHIOMEGA: Help support the kids at St. Jude Children's Research Hospital by attending @MacAttackDDDTKE Thurs., April 14th! #dudeits…"	"241"	"164"	"AZ | IA"	"Arizona"	"-25200"
"http://twitter.com/461613199/status/720038779298455552"	""	"0"	"Tue Apr 12 23:59:57 +0000 2016"	"0"	"2753"	"en"	"1"	"https://t.co/b3sl7s2pWV"	""	""	"idkdana"	"RT @feministdoll: 62. HELP THIS DOG https://t.co/b3sl7s2pWV"	"185"	"172"	"FL"	"Atlantic Time (Canada)"	"-10800"
"http://twitter.com/4758298333/status/720038779596066817"	""	"0"	"Tue Apr 12 23:59:57 +0000 2016"	"0"	"0"	"en"	"2"	"https://t.co/lrG0jzU8dY"	"https://t.co/rhhH7iOghj"	""	"elvinacarrasqu1"	"Found a Transponder Snail! Extra! Extra! Devil of Ohara captured by CP9! https://t.co/lrG0jzU8dY #TreCru https://t.co/rhhH7iOghj"	"1"	"0"	""	""	""
"http://twitter.com/3236969423/status/720038788039340033"	""	"0"	"Tue Apr 12 23:59:59 +0000 2016"	"0"	"3"	"en"	"1"	"https://t.co/3GaqZxVAaW"	""	""	"morganlarnold"	"RT @phuggsports: Maddie Gable slams an RBI double to get Cedar Crest on the board in the bottom of 1st. https://t.co/3GaqZxVAaW"	"221"	"192"	""	""	""
"http://twitter.com/2250954126/status/720038788165189632"	""	"0"	"Tue Apr 12 23:59:59 +0000 2016"	"0"	"3168"	"en"	"1"	"https://t.co/AwbQcLDEyq"	""	""	"Cdunn117"	"RT @SexualGif: for real https://t.co/AwbQcLDEyq"	"105"	"66"	""	""	""
"http://twitter.com/4839885525/status/720038782414663682"	""	"0"	"Tue Apr 12 23:59:58 +0000 2016"	"0"	"2870"	"en"	"1"	"https://t.co/DEbrh65JP0"	""	""	"ragan_gates"	"RT @sexgoal: how to deal with a creepy dude https://t.co/DEbrh65JP0"	"104"	"128"	"Crestview, FL"	""	""
"http://twitter.com/395703391/status/720038786407735296"	""	"0"	"Tue Apr 12 23:59:59 +0000 2016"	"5"	"0"	"en"	"0"	""	""	""	"Sawcasm"	"@MichaelCondrey the wage gap is a myth"	"11596"	"1157"	"NYC"	"Eastern Time (US & Canada)"	"-14400"
"http://twitter.com/2942427749/status/720038786239860737"	""	"0"	"Tue Apr 12 23:59:58 +0000 2016"	"0"	"12650"	"en"	"1"	"https://t.co/VNB0cPKcB2"	""	""	"DevontaeFernan1"	"RT @30SecTutoriaI: How to unlock an iPhone without the passcode https://t.co/VNB0cPKcB2"	"98"	"221"	""	""	""
"http://twitter.com/2557825962/status/720038781378662400"	""	"0"	"Tue Apr 12 23:59:57 +0000 2016"	"0"	"7"	"en"	"0"	""	""	""	"ofcgeek"	"RT @CieloChulacielo: @netflix  This show has a lot of serious addicts.... we need our #BatB fix #NetflixGetBatB"	"627"	"477"	"California, USA"	""	""
"http://twitter.com/929439332/status/720038783295422464"	""	"0"	"Tue Apr 12 23:59:58 +0000 2016"	"0"	"2"	"en"	"1"	"https://t.co/b62hgEbn1A"	""	""	"MetherellMark"	"RT @ptopinion: What a frustrating encounter for this patient https://t.co/b62hgEbn1A"	"1052"	"469"	"Canberra"	"Brisbane"	"36000"
"http://twitter.com/711873920031334400/status/720038785870761984"	""	"0"	"Tue Apr 12 23:59:58 +0000 2016"	"0"	"2"	"en"	"1"	"https://t.co/7XLeTfAPRE"	""	""	"ItsShotzzOG"	"RT @TheFindSniping: Keep a grip on your game with @FatalGrips, Also don't forget! Use code "Find" For 10% Off! https://t.co/7XLeTfAPRE http…"	"659"	"3440"	"Sydney, New South Wales"	""	""
"http://twitter.com/18051012/status/720038779730399232"	""	"0"	"Tue Apr 12 23:59:57 +0000 2016"	"0"	"32"	"en"	"1"	"https://t.co/dS4Cuvjspy"	""	""	"usarsnl"	"RT @adamjohnsonNYC: based on feedback here's five more of the worst takes of 2016 https://t.co/dS4Cuvjspy"	"2285"	"951"	""	"Eastern Time (US & Canada)"	"-14400"
"http://twitter.com/21901458/status/720038780032454656"	""	"0"	"Tue Apr 12 23:59:57 +0000 2016"	"0"	"0"	"en"	"1"	"https://t.co/DrqDxp7XZ2"	""	""	"theboothbabe"	"@MissDaniDaniels more reasons to love WaWa! https://t.co/DrqDxp7XZ2"	"150"	"105"	"Philadelphia"	"Tehran"	"16200"
"http://twitter.com/474913626/status/720038789410865153"	""	"0"	"Tue Apr 12 23:59:59 +0000 2016"	"5"	"1"	"en"	"0"	""	""	""	"damnpompeos"	"if grey's doesn't get nominated ill sue"	"3570"	"329"	"nice lids "	"Amsterdam"	"7200"
"http://twitter.com/1733450828/status/720038778849660928"	""	"0"	"Tue Apr 12 23:59:57 +0000 2016"	"0"	"6312"	"en"	"0"	""	""	""	"Brigg_v27"	"RT @GraysonDolan: OH MY GOSH WERE STILL TRENDING # 1 IN THE COUNTRY!! YOU GUYS ARE AMAZING!!"	"1096"	"1680"	"colombia"	""	""
"http://twitter.com/612354243/status/720038785141075968"	""	"0"	"Tue Apr 12 23:59:58 +0000 2016"	"3"	"1"	"en"	"1"	"https://t.co/LqEFgQSJmv"	""	""	"HabstonMatthews"	"If Patrick Kane was injured the whole season, I'm not sure Toews would have carried them to the playoffs with 58 pts https://t.co/LqEFgQSJmv"	"1723"	"550"	"MTL"	"Eastern Time (US & Canada)"	"-14400"
"http://twitter.com/329693421/status/720038789356396544"	""	"0"	"Tue Apr 12 23:59:59 +0000 2016"	"0"	"186"	"en"	"0"	""	""	""	"fixtional"	"RT @IKONTFLN: bobby: why did chanwoo faint in the car after the concert chanwoo: bc when yunhyeong went shirtless i had 2 be professional a…"	"1514"	"476"	"WINNER City. "	"Hawaii"	"-36000"
